tick,prey_population,predator_population,resource_count,avg_prey_speed,avg_predator_speed,avg_prey_vision,avg_predator_vision,births_total,deaths_total,predation_total,prey_extinct,predators_extinct
1,67,21,126,2.2327474304013037,1.8476134867793215,97.4203760982383,124.45284564675173,24,0,0,0,0
2,67,21,125,2.2327474304013037,1.8476134867793215,97.4203760982383,124.45284564675173,24,0,0,0,0
3,67,21,123,2.2327474304013037,1.8476134867793215,97.4203760982383,124.45284564675173,24,0,0,0,0
4,68,21,122,2.2286210901320995,1.8476134867793215,97.39307264720344,124.45284564675173,25,0,0,0,0
5,69,21,123,2.232685998977465,1.8476134867793215,97.1801287145799,124.45284564675173,26,0,0,0,0
6,70,21,124,2.2455517908949894,1.8476134867793215,97.45663953215318,124.45284564675173,27,0,0,0,0
7,70,21,124,2.2455517908949894,1.8476134867793215,97.45663953215318,124.45284564675173,27,0,0,0,0
8,70,21,119,2.2455517908949894,1.8476134867793215,97.45663953215318,124.45284564675173,27,0,0,0,0
9,71,21,119,2.2542440082280706,1.8476134867793215,97.61600646367509,124.45284564675173,28,0,0,0,0
10,71,21,118,2.2542440082280706,1.8476134867793215,97.61600646367509,124.45284564675173,28,0,0,0,0
11,71,21,118,2.2542440082280706,1.8476134867793215,97.61600646367509,124.45284564675173,28,0,0,0,0
12,73,21,117,2.2667598871090853,1.8476134867793215,98.36432546144798,124.45284564675173,30,0,0,0,0
13,73,21,116,2.2667598871090853,1.8476134867793215,98.36432546144798,124.45284564675173,30,0,0,0,0
14,73,21,116,2.2667598871090853,1.8476134867793215,98.36432546144798,124.45284564675173,30,0,0,0,0
15,73,21,116,2.2667598871090853,1.8476134867793215,98.36432546144798,124.45284564675173,30,0,0,0,0
16,73,21,115,2.2667598871090853,1.8476134867793215,98.36432546144798,124.45284564675173,30,0,0,0,0
17,73,21,114,2.2667598871090853,1.8476134867793215,98.36432546144798,124.45284564675173,30,0,0,0,0
18,73,21,113,2.2667598871090853,1.8476134867793215,98.36432546144798,124.45284564675173,30,0,0,0,0
19,73,21,112,2.2667598871090853,1.8476134867793215,98.36432546144798,124.45284564675173,30,0,0,0,0
20,74,21,111,2.2592739796785706,1.8476134867793215,98.13068792203704,124.45284564675173,31,0,0,0,0
21,74,21,110,2.2592739796785706,1.8476134867793215,98.13068792203704,124.45284564675173,31,0,0,0,0
22,74,21,108,2.2592739796785706,1.8476134867793215,98.13068792203704,124.45284564675173,31,0,0,0,0
23,75,21,109,2.251774559266191,1.8476134867793215,97.80020466863714,124.45284564675173,32,0,0,0,0
24,75,21,108,2.251774559266191,1.8476134867793215,97.80020466863714,124.45284564675173,32,0,0,0,0
25,75,21,108,2.251774559266191,1.8476134867793215,97.80020466863714,124.45284564675173,32,0,0,0,0
26,75,21,107,2.251774559266191,1.8476134867793215,97.80020466863714,124.45284564675173,32,0,0,0,0
27,75,21,107,2.251774559266191,1.8476134867793215,97.80020466863714,124.45284564675173,32,0,0,0,0
28,75,21,105,2.251774559266191,1.8476134867793215,97.80020466863714,124.45284564675173,32,0,0,0,0
29,76,21,104,2.248249205197539,1.8476134867793215,97.80527499693125,124.45284564675173,33,0,0,0,0
30,77,21,104,2.240294484315978,1.8476134867793215,97.29045090377059,124.45284564675173,34,0,0,0,0
31,77,21,103,2.240294484315978,1.8476134867793215,97.29045090377059,124.45284564675173,34,0,0,0,0
32,77,21,103,2.240294484315978,1.8476134867793215,97.29045090377059,124.45284564675173,34,0,0,0,0
33,77,21,102,2.240294484315978,1.8476134867793215,97.29045090377059,124.45284564675173,34,0,0,0,0
34,78,21,102,2.2459061018752795,1.8476134867793215,97.47441972976873,124.45284564675173,35,0,0,0,0
35,78,21,102,2.2459061018752795,1.8476134867793215,97.47441972976873,124.45284564675173,35,0,0,0,0
36,78,21,102,2.2459061018752795,1.8476134867793215,97.47441972976873,124.45284564675173,35,0,0,0,0
37,78,21,102,2.2459061018752795,1.8476134867793215,97.47441972976873,124.45284564675173,35,0,0,0,0
38,78,21,101,2.2459061018752795,1.8476134867793215,97.47441972976873,124.45284564675173,35,0,0,0,0
39,78,21,100,2.2459061018752795,1.8476134867793215,97.47441972976873,124.45284564675173,35,0,0,0,0
40,79,21,98,2.2442516982441507,1.8476134867793215,97.21246760183719,124.45284564675173,36,0,0,0,0
41,79,21,97,2.2442516982441507,1.8476134867793215,97.21246760183719,124.45284564675173,36,0,0,0,0
42,79,21,98,2.2442516982441507,1.8476134867793215,97.21246760183719,124.45284564675173,36,0,0,0,0
43,79,21,98,2.2442516982441507,1.8476134867793215,97.21246760183719,124.45284564675173,36,0,0,0,0
44,79,21,98,2.2442516982441507,1.8476134867793215,97.21246760183719,124.45284564675173,36,0,0,0,0
45,79,21,97,2.2442516982441507,1.8476134867793215,97.21246760183719,124.45284564675173,36,0,0,0,0
46,80,21,98,2.2566079129594887,1.8476134867793215,97.49784145849114,124.45284564675173,37,0,0,0,0
47,80,21,98,2.2566079129594887,1.8476134867793215,97.49784145849114,124.45284564675173,37,0,0,0,0
48,80,21,98,2.2566079129594887,1.8476134867793215,97.49784145849114,124.45284564675173,37,0,0,0,0
49,80,21,97,2.2566079129594887,1.8476134867793215,97.49784145849114,124.45284564675173,37,0,0,0,0
50,80,21,97,2.2566079129594887,1.8476134867793215,97.49784145849114,124.45284564675173,37,0,0,0,0
51,80,21,96,2.2566079129594887,1.8476134867793215,97.49784145849114,124.45284564675173,37,0,0,0,0
52,80,21,96,2.2566079129594887,1.8476134867793215,97.49784145849114,124.45284564675173,37,0,0,0,0
53,80,21,96,2.2566079129594887,1.8476134867793215,97.49784145849114,124.45284564675173,37,0,0,0,0
54,80,21,96,2.2566079129594887,1.8476134867793215,97.49784145849114,124.45284564675173,37,0,0,0,0
55,80,21,95,2.2566079129594887,1.8476134867793215,97.49784145849114,124.45284564675173,37,0,0,0,0
56,80,21,94,2.2566079129594887,1.8476134867793215,97.49784145849114,124.45284564675173,37,0,0,0,0
57,80,21,93,2.2566079129594887,1.8476134867793215,97.49784145849114,124.45284564675173,37,0,0,0,0
58,80,21,94,2.2566079129594887,1.8476134867793215,97.49784145849114,124.45284564675173,37,0,0,0,0
59,80,21,95,2.2566079129594887,1.8476134867793215,97.49784145849114,124.45284564675173,37,0,0,0,0
60,80,21,95,2.2566079129594887,1.8476134867793215,97.49784145849114,124.45284564675173,37,0,0,0,0
61,80,21,95,2.2566079129594887,1.8476134867793215,97.49784145849114,124.45284564675173,37,0,0,0,0
62,80,21,94,2.2566079129594887,1.8476134867793215,97.49784145849114,124.45284564675173,37,0,0,0,0
63,80,21,93,2.2566079129594887,1.8476134867793215,97.49784145849114,124.45284564675173,37,0,0,0,0
64,81,21,93,2.2688730646589446,1.8476134867793215,97.23368718914199,124.45284564675173,38,0,0,0,0
65,81,21,92,2.2688730646589446,1.8476134867793215,97.23368718914199,124.45284564675173,38,0,0,0,0
66,82,21,92,2.2756521913253023,1.8476134867793215,97.18316441486598,124.45284564675173,39,0,0,0,0
67,82,21,90,2.2756521913253023,1.8476134867793215,97.18316441486598,124.45284564675173,39,0,0,0,0
68,82,21,91,2.2756521913253023,1.8476134867793215,97.18316441486598,124.45284564675173,39,0,0,0,0
69,81,21,91,2.28679972846494,1.8476134867793215,96.84340686000508,124.45284564675173,39,1,1,0,0
70,81,22,91,2.28679972846494,1.833554993364279,96.84340686000508,124.15253319476273,40,1,1,0,0
71,81,22,91,2.28679972846494,1.833554993364279,96.84340686000508,124.15253319476273,40,1,1,0,0
72,81,22,92,2.28679972846494,1.833554993364279,96.84340686000508,124.15253319476273,40,1,1,0,0
73,81,22,91,2.28679972846494,1.833554993364279,96.84340686000508,124.15253319476273,40,1,1,0,0
74,81,22,92,2.28679972846494,1.833554993364279,96.84340686000508,124.15253319476273,40,1,1,0,0
75,81,22,93,2.28679972846494,1.833554993364279,96.84340686000508,124.15253319476273,40,1,1,0,0
