tick,prey_population,predator_population,resource_count,avg_prey_speed,avg_predator_speed,avg_prey_vision,avg_predator_vision,births_total,deaths_total,predation_total,prey_extinct,predators_extinct
1,57,21,125,2.2388950746710825,2.1961559960314827,92.17348480438838,114.02857877617394,14,0,0,0,0
2,58,21,124,2.2221668305155204,2.1961559960314827,92.17213510653863,114.02857877617394,15,0,0,0,0
3,58,21,124,2.2221668305155204,2.1961559960314827,92.17213510653863,114.02857877617394,15,0,0,0,0
4,58,21,124,2.2221668305155204,2.1961559960314827,92.17213510653863,114.02857877617394,15,0,0,0,0
5,60,21,124,2.2496683229325694,2.1961559960314827,91.19361359116849,114.02857877617394,17,0,0,0,0
6,60,21,124,2.2496683229325694,2.1961559960314827,91.19361359116849,114.02857877617394,17,0,0,0,0
7,60,21,124,2.2496683229325694,2.1961559960314827,91.19361359116849,114.02857877617394,17,0,0,0,0
8,60,21,124,2.2496683229325694,2.1961559960314827,91.19361359116849,114.02857877617394,17,0,0,0,0
9,60,21,123,2.2496683229325694,2.1961559960314827,91.19361359116849,114.02857877617394,17,0,0,0,0
10,61,21,123,2.2551244039643943,2.1961559960314827,90.72150680026647,114.02857877617394,18,0,0,0,0
11,61,21,123,2.2551244039643943,2.1961559960314827,90.72150680026647,114.02857877617394,18,0,0,0,0
12,61,21,121,2.2551244039643943,2.1961559960314827,90.72150680026647,114.02857877617394,18,0,0,0,0
13,61,21,121,2.2551244039643943,2.1961559960314827,90.72150680026647,114.02857877617394,18,0,0,0,0
14,62,21,121,2.2567296798055234,2.1961559960314827,90.47975236050462,114.02857877617394,19,0,0,0,0
15,63,21,120,2.2650657674158374,2.1961559960314827,90.0610951638002,114.02857877617394,20,0,0,0,0
16,65,21,120,2.2649580648552265,2.1961559960314827,89.8514766877076,114.02857877617394,22,0,0,0,0
17,65,21,120,2.2649580648552265,2.1961559960314827,89.8514766877076,114.02857877617394,22,0,0,0,0
18,65,21,120,2.2649580648552265,2.1961559960314827,89.8514766877076,114.02857877617394,22,0,0,0,0
