tick,prey_population,predator_population,resource_count,avg_prey_speed,avg_predator_speed,avg_prey_vision,avg_predator_vision,births_total,deaths_total,predation_total,prey_extinct,predators_extinct
1,62,24,124,2.243887026823595,2.02549810615872,101.46208614157528,131.0202913074018,22,0,0,0,0
2,63,24,123,2.248994495146937,2.02549810615872,101.3264482738397,131.0202913074018,23,0,0,0,0
3,64,24,123,2.2649808118517556,2.02549810615872,100.95719034135686,131.0202913074018,24,0,0,0,0
4,64,24,122,2.2649808118517556,2.02549810615872,100.95719034135686,131.0202913074018,24,0,0,0,0
5,65,24,122,2.253413558817204,2.02549810615872,100.7822893141737,131.0202913074018,25,0,0,0,0
6,66,24,122,2.2560719523697506,2.02549810615872,100.99832740430682,131.0202913074018,26,0,0,0,0
7,67,24,121,2.243349561491338,2.02549810615872,100.90382302435108,131.0202913074018,27,0,0,0,0
8,67,24,119,2.243349561491338,2.02549810615872,100.90382302435108,131.0202913074018,27,0,0,0,0
9,68,24,119,2.2586503384014076,2.02549810615872,100.27849311971312,131.0202913074018,28,0,0,0,0
10,69,24,116,2.2629254629052586,2.02549810615872,100.70552273998418,131.0202913074018,29,0,0,0,0
11,70,24,115,2.2582460913106632,2.02549810615872,100.77951511763847,131.0202913074018,30,0,0,0,0
12,71,24,113,2.273344617400004,2.02549810615872,100.37460898688263,131.0202913074018,31,0,0,0,0
13,73,24,113,2.2772079120845423,2.02549810615872,100.2209077617428,131.0202913074018,33,0,0,0,0
14,73,24,112,2.2772079120845423,2.02549810615872,100.2209077617428,131.0202913074018,33,0,0,0,0
15,75,24,112,2.266941681673525,2.02549810615872,100.87018179923722,131.0202913074018,35,0,0,0,0
16,75,24,111,2.266941681673525,2.02549810615872,100.87018179923722,131.0202913074018,35,0,0,0,0
17,75,24,109,2.266941681673525,2.02549810615872,100.87018179923722,131.0202913074018,35,0,0,0,0
18,76,24,107,2.2565230243065044,2.02549810615872,100.83737060949964,131.0202913074018,36,0,0,0,0
19,76,24,107,2.2565230243065044,2.02549810615872,100.83737060949964,131.0202913074018,36,0,0,0,0
20,77,24,107,2.2568140243574764,2.02549810615872,100.64442693329016,131.0202913074018,37,0,0,0,0
21,77,24,106,2.2568140243574764,2.02549810615872,100.64442693329016,131.0202913074018,37,0,0,0,0
22,77,24,105,2.2568140243574764,2.02549810615872,100.64442693329016,131.0202913074018,37,0,0,0,0
23,77,24,104,2.2568140243574764,2.02549810615872,100.64442693329016,131.0202913074018,37,0,0,0,0
24,77,24,104,2.2568140243574764,2.02549810615872,100.64442693329016,131.0202913074018,37,0,0,0,0
25,77,24,102,2.2568140243574764,2.02549810615872,100.64442693329016,131.0202913074018,37,0,0,0,0
26,77,24,101,2.2568140243574764,2.02549810615872,100.64442693329016,131.0202913074018,37,0,0,0,0
27,77,24,101,2.2568140243574764,2.02549810615872,100.64442693329016,131.0202913074018,37,0,0,0,0
28,77,24,100,2.2568140243574764,2.02549810615872,100.64442693329016,131.0202913074018,37,0,0,0,0
29,77,24,100,2.2568140243574764,2.02549810615872,100.64442693329016,131.0202913074018,37,0,0,0,0
30,77,24,97,2.2568140243574764,2.02549810615872,100.64442693329016,131.0202913074018,37,0,0,0,0
31,78,24,96,2.2686554974674116,2.02549810615872,101.1413646346809,131.0202913074018,38,0,0,0,0
32,78,24,95,2.2686554974674116,2.02549810615872,101.1413646346809,131.0202913074018,38,0,0,0,0
33,78,24,95,2.2686554974674116,2.02549810615872,101.1413646346809,131.0202913074018,38,0,0,0,0
34,78,24,96,2.2686554974674116,2.02549810615872,101.1413646346809,131.0202913074018,38,0,0,0,0
35,78,24,94,2.2686554974674116,2.02549810615872,101.1413646346809,131.0202913074018,38,0,0,0,0
36,78,24,90,2.2686554974674116,2.02549810615872,101.1413646346809,131.0202913074018,38,0,0,0,0
37,78,24,89,2.2686554974674116,2.02549810615872,101.1413646346809,131.0202913074018,38,0,0,0,0
38,78,24,88,2.2686554974674116,2.02549810615872,101.1413646346809,131.0202913074018,38,0,0,0,0
39,77,24,89,2.2805113973582967,2.02549810615872,101.34611851478823,131.0202913074018,38,1,1,0,0
40,77,24,88,2.2805113973582967,2.02549810615872,101.34611851478823,131.0202913074018,38,1,1,0,0
41,77,24,88,2.2805113973582967,2.02549810615872,101.34611851478823,131.0202913074018,38,1,1,0,0
