tick,prey_population,predator_population,resource_count,avg_prey_speed,avg_predator_speed,avg_prey_vision,avg_predator_vision,births_total,deaths_total,predation_total,prey_extinct,predators_extinct
1,59,22,124,2.221418850605652,2.0380931774298117,101.50820462932892,130.47894215637652,17,0,0,0,0
2,61,22,123,2.2362768160876625,2.0380931774298117,101.74748613496897,130.47894215637652,19,0,0,0,0
3,61,22,123,2.2362768160876625,2.0380931774298117,101.74748613496897,130.47894215637652,19,0,0,0,0
4,62,22,122,2.235735911775427,2.0380931774298117,101.34154761354411,130.47894215637652,20,0,0,0,0
5,62,22,122,2.235735911775427,2.0380931774298117,101.34154761354411,130.47894215637652,20,0,0,0,0
6,63,22,122,2.243522746637797,2.0380931774298117,101.84725128008911,130.47894215637652,21,0,0,0,0
7,63,22,122,2.243522746637797,2.0380931774298117,101.84725128008911,130.47894215637652,21,0,0,0,0
8,63,22,121,2.243522746637797,2.0380931774298117,101.84725128008911,130.47894215637652,21,0,0,0,0
9,64,22,121,2.2321100375435488,2.0380931774298117,101.65571022218852,130.47894215637652,22,0,0,0,0
10,64,22,122,2.2321100375435488,2.0380931774298117,101.65571022218852,130.47894215637652,22,0,0,0,0
11,65,22,122,2.235137075939575,2.0380931774298117,101.86163473050809,130.47894215637652,23,0,0,0,0
12,66,22,120,2.250848919701935,2.0380931774298117,101.52398382832914,130.47894215637652,24,0,0,0,0
13,67,22,120,2.2493151464369134,2.0380931774298117,101.5739984656157,130.47894215637652,25,0,0,0,0
14,68,22,120,2.253790422653534,2.0380931774298117,101.98825638403923,130.47894215637652,26,0,0,0,0
15,68,22,120,2.253790422653534,2.0380931774298117,101.98825638403923,130.47894215637652,26,0,0,0,0
16,68,22,119,2.253790422653534,2.0380931774298117,101.98825638403923,130.47894215637652,26,0,0,0,0
17,69,22,116,2.2687181323451653,2.0380931774298117,101.35627280613967,130.47894215637652,27,0,0,0,0
18,69,22,113,2.2687181323451653,2.0380931774298117,101.35627280613967,130.47894215637652,27,0,0,0,0
19,69,22,114,2.2687181323451653,2.0380931774298117,101.35627280613967,130.47894215637652,27,0,0,0,0
20,69,22,115,2.2687181323451653,2.0380931774298117,101.35627280613967,130.47894215637652,27,0,0,0,0
21,70,22,115,2.255334487586817,2.0380931774298117,101.83107029782917,130.47894215637652,28,0,0,0,0
22,70,22,115,2.255334487586817,2.0380931774298117,101.83107029782917,130.47894215637652,28,0,0,0,0
23,71,22,115,2.2433392379520183,2.0380931774298117,102.19348496397646,130.47894215637652,29,0,0,0,0
24,71,22,114,2.2433392379520183,2.0380931774298117,102.19348496397646,130.47894215637652,29,0,0,0,0
25,71,22,112,2.2433392379520183,2.0380931774298117,102.19348496397646,130.47894215637652,29,0,0,0,0
26,71,22,113,2.2433392379520183,2.0380931774298117,102.19348496397646,130.47894215637652,29,0,0,0,0
27,72,22,112,2.2494126323669326,2.0380931774298117,101.9498818951994,130.47894215637652,30,0,0,0,0
28,72,22,111,2.2494126323669326,2.0380931774298117,101.9498818951994,130.47894215637652,30,0,0,0,0
29,72,22,112,2.2494126323669326,2.0380931774298117,101.9498818951994,130.47894215637652,30,0,0,0,0
30,72,22,112,2.2494126323669326,2.0380931774298117,101.9498818951994,130.47894215637652,30,0,0,0,0
31,73,22,112,2.249816980255486,2.0380931774298117,101.73112608213323,130.47894215637652,31,0,0,0,0
32,73,22,113,2.249816980255486,2.0380931774298117,101.73112608213323,130.47894215637652,31,0,0,0,0
33,73,22,113,2.249816980255486,2.0380931774298117,101.73112608213323,130.47894215637652,31,0,0,0,0
34,73,22,113,2.249816980255486,2.0380931774298117,101.73112608213323,130.47894215637652,31,0,0,0,0
35,73,22,112,2.249816980255486,2.0380931774298117,101.73112608213323,130.47894215637652,31,0,0,0,0
